LID,FORECLOSED
882000000000.0,False
176000000000.0,False
596000000000.0,False
454000000000.0,False
288000000000.0,False
965000000000.0,False
421000000000.0,False
788000000000.0,False
903000000000.0,False
707000000000.0,False
154000000000.0,False
429000000000.0,False
758000000000.0,False
535000000000.0,False
685000000000.0,False
225000000000.0,False
879000000000.0,False
398000000000.0,False
228000000000.0,False
703000000000.0,False
654000000000.0,False
723000000000.0,False
154000000000.0,False
400000000000.0,False
131000000000.0,False
780000000000.0,False
241000000000.0,False
259000000000.0,False
606000000000.0,False
722000000000.0,False
428000000000.0,False
515000000000.0,False
314000000000.0,False
137000000000.0,False
192000000000.0,False
303000000000.0,False
732000000000.0,False
682000000000.0,False
970000000000.0,False
657000000000.0,False
496000000000.0,False
314000000000.0,False
806000000000.0,False
121000000000.0,False
115000000000.0,False
822000000000.0,False
131000000000.0,False
473000000000.0,False
920000000000.0,False
490000000000.0,False
975000000000.0,False
158000000000.0,False
339000000000.0,False
495000000000.0,False
424000000000.0,False
115000000000.0,False
237000000000.0,False
812000000000.0,False
126000000000.0,False
910000000000.0,False
756000000000.0,False
188000000000.0,False
277000000000.0,False
512000000000.0,False
605000000000.0,False
358000000000.0,False
123000000000.0,False
836000000000.0,False
228000000000.0,False
899000000000.0,False
823000000000.0,False
270000000000.0,False
977000000000.0,False
960000000000.0,False
453000000000.0,False
919000000000.0,False
398000000000.0,False
653000000000.0,False
361000000000.0,False
920000000000.0,False
729000000000.0,False
420000000000.0,True
605000000000.0,False
711000000000.0,False
472000000000.0,False
820000000000.0,False
148000000000.0,False
481000000000.0,True
607000000000.0,False
503000000000.0,False
130000000000.0,False
536000000000.0,False
920000000000.0,False
339000000000.0,False
838000000000.0,False
537000000000.0,False
128000000000.0,False
649000000000.0,False
992000000000.0,False
819000000000.0,False
677000000000.0,False
266000000000.0,False
479000000000.0,False
115000000000.0,False
985000000000.0,False
663000000000.0,False
476000000000.0,False
671000000000.0,False
432000000000.0,False
621000000000.0,False
437000000000.0,False
917000000000.0,False
763000000000.0,False
752000000000.0,False
127000000000.0,False
261000000000.0,False
734000000000.0,False
942000000000.0,False
553000000000.0,False
146000000000.0,False
455000000000.0,False
517000000000.0,False
939000000000.0,False
932000000000.0,False
120000000000.0,False
101000000000.0,False
486000000000.0,False
271000000000.0,False
982000000000.0,False
188000000000.0,False
766000000000.0,False
983000000000.0,False
426000000000.0,False
353000000000.0,False
676000000000.0,False
173000000000.0,False
293000000000.0,False
287000000000.0,False
780000000000.0,False
550000000000.0,False
708000000000.0,False
755000000000.0,False
697000000000.0,False
377000000000.0,False
567000000000.0,False
932000000000.0,False
608000000000.0,False
751000000000.0,False
311000000000.0,False
575000000000.0,False
886000000000.0,False
545000000000.0,False
347000000000.0,False
443000000000.0,False
537000000000.0,False
480000000000.0,False
809000000000.0,False
132000000000.0,False
567000000000.0,False
370000000000.0,False
958000000000.0,False
382000000000.0,True
613000000000.0,False
725000000000.0,False
978000000000.0,False
151000000000.0,False
556000000000.0,False
981000000000.0,False
851000000000.0,False
363000000000.0,False
627000000000.0,False
939000000000.0,False
859000000000.0,False
243000000000.0,False
346000000000.0,False
146000000000.0,False
931000000000.0,False
329000000000.0,True
141000000000.0,False
234000000000.0,False
809000000000.0,False
458000000000.0,False
660000000000.0,False
141000000000.0,False
897000000000.0,False
196000000000.0,False
947000000000.0,False
725000000000.0,False
928000000000.0,False
467000000000.0,False
310000000000.0,False
994000000000.0,False
511000000000.0,False
347000000000.0,False
996000000000.0,False
807000000000.0,False
626000000000.0,False
144000000000.0,False
464000000000.0,False
532000000000.0,False
351000000000.0,False
886000000000.0,False
655000000000.0,False
740000000000.0,False
118000000000.0,False
338000000000.0,False
400000000000.0,False
531000000000.0,False
870000000000.0,False
927000000000.0,False
982000000000.0,False
825000000000.0,False
907000000000.0,False
574000000000.0,False
856000000000.0,False
970000000000.0,False
263000000000.0,False
948000000000.0,False
193000000000.0,False
194000000000.0,False
554000000000.0,False
794000000000.0,False
187000000000.0,False
291000000000.0,False
859000000000.0,False
493000000000.0,False
797000000000.0,False
244000000000.0,False
278000000000.0,False
980000000000.0,False
287000000000.0,False
118000000000.0,False
838000000000.0,False
563000000000.0,False
191000000000.0,False
424000000000.0,False
639000000000.0,False
729000000000.0,False
286000000000.0,False
548000000000.0,False
996000000000.0,False
764000000000.0,False
943000000000.0,False
600000000000.0,False
209000000000.0,False
869000000000.0,False
428000000000.0,False
379000000000.0,False
242000000000.0,False
245000000000.0,False
151000000000.0,False
697000000000.0,False
148000000000.0,False
583000000000.0,False
617000000000.0,False
660000000000.0,False
588000000000.0,False
389000000000.0,False
866000000000.0,False
273000000000.0,False
175000000000.0,False
670000000000.0,False
417000000000.0,False
912000000000.0,False
272000000000.0,False
231000000000.0,False
660000000000.0,False
787000000000.0,False
613000000000.0,False
722000000000.0,False
837000000000.0,False
865000000000.0,False
765000000000.0,False
376000000000.0,False
989000000000.0,False
952000000000.0,False
101000000000.0,False
636000000000.0,False
636000000000.0,False
546000000000.0,False
141000000000.0,False
883000000000.0,False
227000000000.0,False
964000000000.0,False
991000000000.0,False
768000000000.0,False
589000000000.0,False
446000000000.0,False
231000000000.0,False
425000000000.0,False
524000000000.0,False
798000000000.0,False
970000000000.0,False
157000000000.0,False
208000000000.0,False
513000000000.0,False
845000000000.0,False
786000000000.0,False
355000000000.0,False
223000000000.0,False
576000000000.0,False
754000000000.0,False
958000000000.0,False
831000000000.0,False
591000000000.0,False
105000000000.0,False
663000000000.0,False
832000000000.0,False
160000000000.0,False
823000000000.0,False
459000000000.0,False
554000000000.0,False
539000000000.0,False
502000000000.0,False
650000000000.0,False
543000000000.0,False
387000000000.0,False
117000000000.0,False
175000000000.0,False
963000000000.0,False
102000000000.0,False
378000000000.0,False
899000000000.0,False
955000000000.0,False
463000000000.0,False
817000000000.0,False
128000000000.0,False
461000000000.0,False
171000000000.0,False
841000000000.0,False
947000000000.0,False
145000000000.0,False
852000000000.0,False
878000000000.0,False
395000000000.0,False
500000000000.0,False
529000000000.0,False
333000000000.0,False
938000000000.0,False
596000000000.0,False
933000000000.0,False
812000000000.0,False
373000000000.0,False
270000000000.0,False
988000000000.0,False
917000000000.0,False
814000000000.0,False
898000000000.0,False
392000000000.0,False
164000000000.0,False
872000000000.0,False
817000000000.0,False
825000000000.0,False
124000000000.0,False
927000000000.0,False
310000000000.0,False
381000000000.0,False
545000000000.0,False
937000000000.0,False
509000000000.0,False
128000000000.0,False
252000000000.0,False
223000000000.0,False
763000000000.0,False
718000000000.0,False
387000000000.0,False
631000000000.0,False
402000000000.0,False
107000000000.0,False
161000000000.0,False
803000000000.0,False
614000000000.0,False
921000000000.0,False
535000000000.0,False
661000000000.0,False
452000000000.0,False
241000000000.0,False
798000000000.0,False
131000000000.0,False
995000000000.0,False
280000000000.0,False
686000000000.0,False
731000000000.0,False
739000000000.0,False
582000000000.0,False
341000000000.0,True
516000000000.0,False
293000000000.0,False
931000000000.0,False
246000000000.0,False
353000000000.0,False
963000000000.0,False
944000000000.0,False
994000000000.0,False
905000000000.0,False
239000000000.0,False
594000000000.0,False
500000000000.0,False
689000000000.0,False
281000000000.0,False
239000000000.0,False
595000000000.0,False
523000000000.0,False
557000000000.0,False
822000000000.0,False
197000000000.0,False
377000000000.0,False
121000000000.0,False
941000000000.0,False
439000000000.0,False
630000000000.0,False
752000000000.0,False
854000000000.0,False
431000000000.0,False
533000000000.0,False
175000000000.0,False
288000000000.0,False
426000000000.0,False
902000000000.0,False
652000000000.0,False
355000000000.0,False
779000000000.0,False
716000000000.0,False
550000000000.0,False
705000000000.0,False
595000000000.0,False
117000000000.0,False
686000000000.0,False
649000000000.0,False
122000000000.0,False
580000000000.0,False
535000000000.0,False
413000000000.0,False
910000000000.0,False
121000000000.0,False
690000000000.0,False
464000000000.0,False
620000000000.0,False
687000000000.0,False
380000000000.0,False
462000000000.0,False
685000000000.0,False
189000000000.0,False
874000000000.0,False
320000000000.0,False
418000000000.0,False
944000000000.0,False
808000000000.0,False
656000000000.0,False
230000000000.0,False
489000000000.0,False
442000000000.0,False
190000000000.0,False
410000000000.0,True
798000000000.0,False
406000000000.0,False
398000000000.0,False
699000000000.0,False
666000000000.0,False
111000000000.0,False
637000000000.0,False
164000000000.0,False
699000000000.0,False
988000000000.0,False
611000000000.0,False
794000000000.0,False
214000000000.0,False
640000000000.0,False
970000000000.0,False
276000000000.0,False
334000000000.0,False
969000000000.0,False
160000000000.0,False
168000000000.0,False
518000000000.0,False
424000000000.0,False
837000000000.0,False
442000000000.0,False
605000000000.0,False
631000000000.0,False
808000000000.0,False
680000000000.0,False
507000000000.0,False
781000000000.0,False
129000000000.0,False
653000000000.0,False
583000000000.0,False
485000000000.0,False
119000000000.0,False
718000000000.0,False
466000000000.0,False
213000000000.0,False
817000000000.0,False
402000000000.0,False
152000000000.0,False
221000000000.0,False
285000000000.0,False
777000000000.0,False
654000000000.0,False
755000000000.0,False
706000000000.0,False
610000000000.0,False
699000000000.0,False
289000000000.0,False
776000000000.0,False
953000000000.0,False
453000000000.0,False
913000000000.0,False
859000000000.0,False
910000000000.0,False
647000000000.0,False
996000000000.0,False
123000000000.0,False
379000000000.0,False
229000000000.0,False
846000000000.0,False
900000000000.0,False
451000000000.0,False
273000000000.0,False
700000000000.0,False
291000000000.0,False
295000000000.0,False
314000000000.0,False
419000000000.0,False
221000000000.0,False
866000000000.0,False
553000000000.0,False
181000000000.0,False
356000000000.0,False
700000000000.0,False
553000000000.0,False
344000000000.0,False
523000000000.0,False
867000000000.0,False
187000000000.0,False
801000000000.0,False
498000000000.0,False
700000000000.0,False
172000000000.0,False
781000000000.0,False
659000000000.0,False
604000000000.0,False
975000000000.0,False
106000000000.0,False
940000000000.0,False
402000000000.0,True
658000000000.0,False
524000000000.0,False
673000000000.0,False
726000000000.0,False
789000000000.0,False
738000000000.0,False
611000000000.0,False
166000000000.0,False
321000000000.0,False
341000000000.0,False
310000000000.0,False
573000000000.0,False
830000000000.0,False
759000000000.0,False
857000000000.0,False
686000000000.0,False
260000000000.0,False
803000000000.0,False
176000000000.0,False
454000000000.0,False
709000000000.0,False
643000000000.0,False
633000000000.0,False
639000000000.0,False
355000000000.0,False
509000000000.0,False
971000000000.0,False
945000000000.0,False
587000000000.0,False
974000000000.0,False
715000000000.0,False
692000000000.0,False
304000000000.0,False
725000000000.0,False
705000000000.0,False
729000000000.0,False
498000000000.0,False
104000000000.0,False
342000000000.0,False
897000000000.0,False
131000000000.0,False
446000000000.0,False
833000000000.0,False
597000000000.0,False
555000000000.0,False
809000000000.0,False
673000000000.0,False
599000000000.0,False
283000000000.0,False
319000000000.0,False
914000000000.0,False
119000000000.0,False
234000000000.0,False
973000000000.0,False
586000000000.0,False
799000000000.0,False
703000000000.0,False
671000000000.0,False
428000000000.0,False
493000000000.0,False
805000000000.0,False
392000000000.0,False
428000000000.0,False
628000000000.0,False
928000000000.0,False
537000000000.0,False
325000000000.0,False
325000000000.0,False
552000000000.0,False
124000000000.0,False
359000000000.0,False
839000000000.0,False
200000000000.0,False
314000000000.0,True
131000000000.0,False
157000000000.0,False
869000000000.0,False
884000000000.0,False
816000000000.0,False
754000000000.0,False
560000000000.0,False
516000000000.0,False
348000000000.0,True
922000000000.0,False
944000000000.0,False
487000000000.0,False
985000000000.0,False
786000000000.0,False
291000000000.0,False
673000000000.0,False
661000000000.0,False
418000000000.0,False
920000000000.0,False
158000000000.0,False
699000000000.0,False
976000000000.0,False
954000000000.0,False
475000000000.0,False
625000000000.0,False
348000000000.0,False
950000000000.0,False
942000000000.0,False
113000000000.0,False
644000000000.0,False
676000000000.0,False
360000000000.0,False
940000000000.0,False
390000000000.0,False
623000000000.0,False
262000000000.0,False
516000000000.0,False
984000000000.0,False
767000000000.0,False
325000000000.0,False
674000000000.0,False
280000000000.0,False
460000000000.0,False
646000000000.0,False
694000000000.0,False
903000000000.0,False
442000000000.0,False
970000000000.0,False
151000000000.0,False
419000000000.0,False
252000000000.0,False
468000000000.0,False
590000000000.0,False
556000000000.0,False
499000000000.0,False
581000000000.0,False
871000000000.0,False
712000000000.0,False
829000000000.0,False
399000000000.0,False
310000000000.0,False
749000000000.0,False
441000000000.0,False
987000000000.0,False
925000000000.0,False
863000000000.0,False
200000000000.0,False
419000000000.0,False
165000000000.0,False
402000000000.0,False
898000000000.0,False
482000000000.0,False
859000000000.0,False
332000000000.0,False
777000000000.0,False
551000000000.0,False
751000000000.0,False
918000000000.0,False
781000000000.0,False
436000000000.0,False
337000000000.0,False
154000000000.0,False
562000000000.0,False
474000000000.0,False
885000000000.0,False
734000000000.0,False
812000000000.0,False
111000000000.0,False
355000000000.0,False
856000000000.0,False
617000000000.0,False
885000000000.0,False
722000000000.0,False
729000000000.0,False
428000000000.0,False
503000000000.0,False
628000000000.0,False
305000000000.0,False
553000000000.0,False
471000000000.0,False
459000000000.0,False
833000000000.0,False
514000000000.0,False
790000000000.0,False
668000000000.0,False
787000000000.0,False
310000000000.0,False
324000000000.0,False
101000000000.0,False
130000000000.0,False
301000000000.0,False
202000000000.0,False
391000000000.0,False
532000000000.0,False
832000000000.0,False
271000000000.0,False
312000000000.0,False
318000000000.0,False
948000000000.0,False
790000000000.0,False
922000000000.0,False
327000000000.0,False
674000000000.0,False
112000000000.0,False
532000000000.0,False
392000000000.0,False
260000000000.0,False
343000000000.0,False
634000000000.0,False
549000000000.0,False
995000000000.0,False
290000000000.0,False
421000000000.0,False
512000000000.0,False
949000000000.0,False
203000000000.0,False
755000000000.0,False
702000000000.0,False
793000000000.0,False
646000000000.0,False
649000000000.0,False
201000000000.0,False
957000000000.0,False
578000000000.0,False
585000000000.0,False
843000000000.0,False
216000000000.0,False
498000000000.0,False
272000000000.0,False
723000000000.0,False
218000000000.0,False
986000000000.0,False
340000000000.0,False
102000000000.0,False
901000000000.0,False
226000000000.0,False
851000000000.0,False
342000000000.0,False
791000000000.0,False
460000000000.0,False
232000000000.0,False
213000000000.0,False
143000000000.0,False
659000000000.0,False
831000000000.0,False
427000000000.0,False
284000000000.0,False
548000000000.0,False
749000000000.0,False
678000000000.0,False
585000000000.0,False
241000000000.0,False
954000000000.0,False
752000000000.0,False
406000000000.0,False
687000000000.0,False
190000000000.0,False
405000000000.0,False
193000000000.0,False
448000000000.0,False
549000000000.0,False
472000000000.0,False
656000000000.0,False
461000000000.0,False
984000000000.0,False
153000000000.0,False
312000000000.0,False
402000000000.0,False
949000000000.0,False
760000000000.0,False
312000000000.0,False
402000000000.0,False
961000000000.0,False
331000000000.0,False
803000000000.0,False
244000000000.0,False
227000000000.0,False
217000000000.0,False
418000000000.0,False
876000000000.0,False
467000000000.0,False
336000000000.0,False
506000000000.0,False
196000000000.0,False
615000000000.0,False
262000000000.0,False
991000000000.0,False
411000000000.0,False
899000000000.0,False
621000000000.0,False
413000000000.0,False
292000000000.0,False
834000000000.0,False
781000000000.0,False
967000000000.0,False
320000000000.0,False
238000000000.0,False
680000000000.0,False
594000000000.0,False
804000000000.0,False
393000000000.0,False
705000000000.0,False
958000000000.0,False
551000000000.0,False
272000000000.0,False
565000000000.0,False
368000000000.0,False
474000000000.0,False
813000000000.0,False
827000000000.0,False
770000000000.0,False
319000000000.0,False
501000000000.0,False
505000000000.0,False
663000000000.0,False
287000000000.0,False
705000000000.0,False
962000000000.0,False
330000000000.0,True
907000000000.0,False
335000000000.0,False
372000000000.0,False
899000000000.0,False
619000000000.0,False
791000000000.0,False
654000000000.0,False
763000000000.0,False
314000000000.0,False
995000000000.0,False
607000000000.0,False
155000000000.0,False
969000000000.0,False
917000000000.0,False
362000000000.0,False
412000000000.0,False
464000000000.0,False
826000000000.0,False
455000000000.0,False
297000000000.0,False
702000000000.0,False
151000000000.0,False
271000000000.0,False
311000000000.0,False
460000000000.0,False
512000000000.0,False
268000000000.0,False
750000000000.0,False
154000000000.0,False
672000000000.0,False
416000000000.0,False
673000000000.0,False
622000000000.0,False
957000000000.0,False
850000000000.0,False
814000000000.0,False
734000000000.0,False
633000000000.0,False
880000000000.0,False
169000000000.0,False
761000000000.0,False
897000000000.0,False
607000000000.0,False
445000000000.0,False
803000000000.0,False
663000000000.0,False
725000000000.0,False
342000000000.0,False
619000000000.0,False
573000000000.0,False
944000000000.0,False
698000000000.0,False
225000000000.0,False
494000000000.0,False
550000000000.0,False
378000000000.0,False
106000000000.0,False
544000000000.0,False
927000000000.0,False
243000000000.0,False
111000000000.0,False
853000000000.0,False
528000000000.0,False
446000000000.0,False
380000000000.0,False
737000000000.0,False
407000000000.0,False
720000000000.0,False
128000000000.0,False
224000000000.0,False
109000000000.0,False
902000000000.0,False
950000000000.0,False
539000000000.0,False
438000000000.0,False
655000000000.0,False
131000000000.0,True
578000000000.0,False
368000000000.0,False
440000000000.0,False
123000000000.0,False
485000000000.0,False
602000000000.0,False
444000000000.0,False
902000000000.0,False
845000000000.0,False
892000000000.0,False
767000000000.0,False
902000000000.0,False
369000000000.0,False
909000000000.0,False
615000000000.0,False
363000000000.0,False
940000000000.0,False
326000000000.0,False
648000000000.0,False
655000000000.0,False
522000000000.0,False
105000000000.0,False
527000000000.0,False
173000000000.0,False
454000000000.0,False
999000000000.0,False
331000000000.0,False
908000000000.0,False
686000000000.0,False
832000000000.0,False
360000000000.0,False
110000000000.0,False
552000000000.0,False
299000000000.0,False
617000000000.0,False
982000000000.0,False
818000000000.0,False
411000000000.0,False
818000000000.0,False
547000000000.0,False
513000000000.0,False
722000000000.0,False
597000000000.0,False
209000000000.0,False
726000000000.0,False
439000000000.0,False
231000000000.0,False
729000000000.0,False
650000000000.0,False
149000000000.0,False
114000000000.0,False
415000000000.0,False
499000000000.0,False
712000000000.0,False
615000000000.0,False
918000000000.0,False
529000000000.0,False
833000000000.0,False
284000000000.0,False
896000000000.0,False
806000000000.0,False
609000000000.0,False
351000000000.0,False
305000000000.0,False
138000000000.0,False
424000000000.0,False
949000000000.0,False
281000000000.0,True
458000000000.0,False
263000000000.0,False
791000000000.0,False
301000000000.0,False
750000000000.0,False
968000000000.0,False
490000000000.0,False
185000000000.0,False
678000000000.0,False
821000000000.0,False
624000000000.0,False
383000000000.0,False
746000000000.0,False
354000000000.0,False
416000000000.0,False
892000000000.0,False
172000000000.0,False
512000000000.0,False
761000000000.0,False
193000000000.0,False
916000000000.0,False
359000000000.0,False
310000000000.0,False
342000000000.0,False
514000000000.0,False
795000000000.0,False
434000000000.0,False
180000000000.0,False
502000000000.0,False
864000000000.0,False
641000000000.0,False
656000000000.0,False
833000000000.0,False
898000000000.0,False
683000000000.0,False
526000000000.0,False
680000000000.0,False
815000000000.0,False
881000000000.0,False
416000000000.0,False
889000000000.0,False
310000000000.0,False
680000000000.0,False
805000000000.0,False
600000000000.0,False
493000000000.0,False
711000000000.0,False
759000000000.0,False
547000000000.0,False
187000000000.0,False
920000000000.0,False
140000000000.0,False
841000000000.0,False
706000000000.0,False
385000000000.0,False
146000000000.0,False
864000000000.0,False
861000000000.0,False
753000000000.0,False
693000000000.0,False
941000000000.0,False
356000000000.0,False
260000000000.0,False
864000000000.0,False
882000000000.0,False
240000000000.0,False
863000000000.0,False
344000000000.0,False
468000000000.0,False
741000000000.0,False
917000000000.0,False
135000000000.0,False
961000000000.0,False
249000000000.0,False
919000000000.0,False
765000000000.0,False
894000000000.0,False
754000000000.0,False
514000000000.0,False
407000000000.0,False
775000000000.0,False
596000000000.0,False
796000000000.0,False
366000000000.0,False
267000000000.0,False
179000000000.0,False
563000000000.0,False
380000000000.0,False
431000000000.0,False
352000000000.0,False
914000000000.0,False
272000000000.0,False
128000000000.0,False
750000000000.0,False
749000000000.0,False
915000000000.0,False
878000000000.0,False
119000000000.0,False
235000000000.0,False
931000000000.0,False
956000000000.0,False
587000000000.0,False
772000000000.0,False
857000000000.0,False
857000000000.0,False
275000000000.0,False
833000000000.0,False
661000000000.0,False
727000000000.0,False
390000000000.0,False
626000000000.0,False
943000000000.0,False
163000000000.0,False
140000000000.0,False
779000000000.0,False
155000000000.0,False
291000000000.0,False
929000000000.0,False
821000000000.0,False
168000000000.0,False
649000000000.0,False
846000000000.0,False
810000000000.0,False
836000000000.0,False
701000000000.0,False
301000000000.0,False
254000000000.0,False
192000000000.0,False
504000000000.0,False
428000000000.0,False
416000000000.0,False
282000000000.0,False
137000000000.0,False
173000000000.0,False
684000000000.0,False
601000000000.0,False
126000000000.0,False
717000000000.0,False
507000000000.0,False
969000000000.0,False
348000000000.0,False
819000000000.0,False
471000000000.0,False
361000000000.0,False
412000000000.0,False
386000000000.0,False
437000000000.0,False
432000000000.0,False
169000000000.0,False
447000000000.0,False
491000000000.0,False
363000000000.0,False
424000000000.0,False
807000000000.0,False
255000000000.0,False
437000000000.0,False
336000000000.0,True
192000000000.0,False
577000000000.0,False
110000000000.0,False
584000000000.0,False
481000000000.0,False
449000000000.0,False
161000000000.0,False
567000000000.0,False
743000000000.0,False
643000000000.0,False
173000000000.0,False
653000000000.0,False
828000000000.0,False
146000000000.0,False
495000000000.0,False
769000000000.0,False
852000000000.0,False
325000000000.0,False
470000000000.0,False
527000000000.0,False
190000000000.0,False
164000000000.0,False
927000000000.0,False
534000000000.0,False
405000000000.0,False
474000000000.0,False
847000000000.0,False
657000000000.0,False
477000000000.0,False
321000000000.0,False
422000000000.0,False
830000000000.0,False
706000000000.0,False
762000000000.0,False
450000000000.0,False
794000000000.0,False
655000000000.0,False
302000000000.0,False
891000000000.0,False
439000000000.0,False
507000000000.0,False
273000000000.0,False
195000000000.0,False
426000000000.0,False
503000000000.0,False
366000000000.0,False
367000000000.0,False
273000000000.0,False
634000000000.0,False
347000000000.0,False
410000000000.0,False
153000000000.0,False
341000000000.0,False
889000000000.0,False
450000000000.0,False
724000000000.0,False
978000000000.0,False
727000000000.0,False
724000000000.0,False
766000000000.0,False
766000000000.0,False
259000000000.0,False
563000000000.0,False
906000000000.0,False
428000000000.0,False
342000000000.0,False
570000000000.0,False
164000000000.0,False
923000000000.0,False
987000000000.0,False
830000000000.0,False
760000000000.0,False
687000000000.0,False
321000000000.0,False
159000000000.0,False
326000000000.0,False
837000000000.0,False
802000000000.0,False
308000000000.0,True
448000000000.0,False
952000000000.0,False
567000000000.0,False
368000000000.0,False
462000000000.0,False
143000000000.0,False
944000000000.0,False
517000000000.0,False
559000000000.0,False
113000000000.0,False
437000000000.0,False
788000000000.0,False
734000000000.0,False
646000000000.0,False
518000000000.0,False
280000000000.0,False
221000000000.0,False
184000000000.0,False
442000000000.0,False
942000000000.0,False
748000000000.0,False
264000000000.0,False
438000000000.0,False
962000000000.0,False
920000000000.0,False
566000000000.0,False
364000000000.0,False
340000000000.0,False
384000000000.0,False
702000000000.0,False
674000000000.0,False
133000000000.0,False
102000000000.0,False
434000000000.0,False
442000000000.0,False
970000000000.0,False
102000000000.0,False
601000000000.0,False
858000000000.0,False
315000000000.0,False
767000000000.0,False
946000000000.0,False
479000000000.0,False
568000000000.0,False
698000000000.0,True
159000000000.0,False
285000000000.0,False
392000000000.0,False
321000000000.0,False
568000000000.0,False
440000000000.0,False
876000000000.0,False
218000000000.0,False
410000000000.0,False
238000000000.0,False
837000000000.0,False
205000000000.0,False
317000000000.0,False
105000000000.0,False
671000000000.0,False
191000000000.0,False
367000000000.0,False
559000000000.0,False
243000000000.0,False
623000000000.0,False
756000000000.0,False
658000000000.0,False
302000000000.0,False
922000000000.0,False
305000000000.0,False
313000000000.0,False
617000000000.0,False
753000000000.0,False
523000000000.0,False
684000000000.0,False
646000000000.0,False
512000000000.0,False
440000000000.0,False
223000000000.0,False
731000000000.0,False
724000000000.0,False
544000000000.0,False
101000000000.0,False
635000000000.0,False
111000000000.0,False
135000000000.0,False
442000000000.0,False
902000000000.0,False
834000000000.0,False
302000000000.0,False
183000000000.0,False
981000000000.0,False
443000000000.0,False
326000000000.0,False
526000000000.0,False
524000000000.0,False
289000000000.0,False
838000000000.0,False
339000000000.0,False
547000000000.0,False
733000000000.0,False
883000000000.0,False
794000000000.0,False
984000000000.0,False
290000000000.0,False
637000000000.0,False
671000000000.0,True
818000000000.0,False
832000000000.0,False
475000000000.0,False
811000000000.0,False
427000000000.0,False
764000000000.0,False
281000000000.0,False
362000000000.0,False
957000000000.0,False
854000000000.0,False
767000000000.0,False
856000000000.0,False
376000000000.0,False
348000000000.0,False
380000000000.0,False
212000000000.0,False
650000000000.0,False
144000000000.0,False
379000000000.0,False
392000000000.0,False
578000000000.0,False
377000000000.0,False
143000000000.0,False
442000000000.0,False
479000000000.0,False
381000000000.0,False
772000000000.0,False
257000000000.0,False
620000000000.0,False
468000000000.0,False
313000000000.0,False
735000000000.0,False
537000000000.0,False
402000000000.0,False
268000000000.0,False
810000000000.0,False
382000000000.0,False
801000000000.0,False
156000000000.0,False
612000000000.0,False
495000000000.0,False
154000000000.0,False
510000000000.0,False
397000000000.0,False
369000000000.0,False
536000000000.0,False
684000000000.0,False
727000000000.0,False
171000000000.0,False
948000000000.0,False
398000000000.0,False
389000000000.0,False
482000000000.0,False
700000000000.0,False
471000000000.0,False
210000000000.0,False
575000000000.0,False
567000000000.0,True
679000000000.0,False
795000000000.0,False
294000000000.0,False
122000000000.0,False
551000000000.0,False
156000000000.0,False
437000000000.0,False
147000000000.0,False
105000000000.0,False
329000000000.0,False
935000000000.0,False
223000000000.0,False
302000000000.0,False
439000000000.0,False
952000000000.0,False
682000000000.0,False
186000000000.0,False
959000000000.0,False
106000000000.0,False
391000000000.0,False
824000000000.0,False
464000000000.0,False
483000000000.0,False
709000000000.0,False
750000000000.0,False
921000000000.0,False
389000000000.0,False
878000000000.0,False
459000000000.0,False
474000000000.0,False
400000000000.0,False
458000000000.0,False
520000000000.0,False
252000000000.0,False
466000000000.0,False
101000000000.0,False
810000000000.0,False
821000000000.0,False
611000000000.0,False
618000000000.0,False
207000000000.0,False
855000000000.0,False
783000000000.0,False
203000000000.0,False
682000000000.0,False
192000000000.0,False
321000000000.0,False
101000000000.0,False
778000000000.0,False
314000000000.0,False
965000000000.0,False
201000000000.0,False
403000000000.0,False
213000000000.0,False
412000000000.0,False
883000000000.0,False
487000000000.0,False
188000000000.0,False
253000000000.0,False
815000000000.0,False
954000000000.0,False
883000000000.0,False
746000000000.0,False
307000000000.0,False
498000000000.0,False
231000000000.0,False
787000000000.0,False
971000000000.0,False
890000000000.0,False
261000000000.0,False
888000000000.0,False
773000000000.0,False
179000000000.0,False
368000000000.0,False
816000000000.0,False
666000000000.0,False
968000000000.0,False
486000000000.0,False
893000000000.0,False
681000000000.0,False
668000000000.0,False
160000000000.0,False
463000000000.0,False
659000000000.0,False
234000000000.0,False
292000000000.0,False
772000000000.0,False
112000000000.0,False
105000000000.0,False
574000000000.0,False
930000000000.0,False
359000000000.0,False
604000000000.0,False
234000000000.0,False
174000000000.0,False
142000000000.0,False
256000000000.0,False
120000000000.0,False
790000000000.0,False
326000000000.0,False
180000000000.0,False
939000000000.0,False
561000000000.0,False
140000000000.0,False
774000000000.0,False
504000000000.0,False
649000000000.0,False
858000000000.0,False
119000000000.0,False
780000000000.0,False
266000000000.0,False
968000000000.0,False
702000000000.0,False
233000000000.0,False
286000000000.0,False
793000000000.0,False
928000000000.0,False
671000000000.0,False
743000000000.0,False
650000000000.0,False
333000000000.0,False
292000000000.0,False
591000000000.0,False
888000000000.0,False
276000000000.0,False
394000000000.0,False
701000000000.0,False
951000000000.0,False
477000000000.0,False
161000000000.0,False
848000000000.0,False
294000000000.0,False
615000000000.0,False
202000000000.0,False
411000000000.0,False
436000000000.0,False
572000000000.0,False
848000000000.0,False
615000000000.0,False
334000000000.0,False
873000000000.0,False
437000000000.0,False
315000000000.0,False
319000000000.0,False
637000000000.0,False
997000000000.0,False
933000000000.0,False
568000000000.0,False
105000000000.0,False
